x_m,reference_z_m,sampled_5m_z_m,sampled_10m_z_m,sampled_30m_z_m
921.500000000,5.038148485,5.017541925,4.965046742,5.255577101
922.000000000,5.094592920,5.069701900,4.999708324,5.273148661
922.500000000,5.149164910,5.121861876,5.034369905,5.290720222
923.000000000,5.201529397,5.174021852,5.069031487,5.308291782
923.500000000,5.251363001,5.226181827,5.103693068,5.325863343
924.000000000,5.298356040,5.278341803,5.138354650,5.343434903
924.500000000,5.342214476,5.330501779,5.173016232,5.361006463
925.000000000,5.382661754,5.382661754,5.207677813,5.378578024
925.500000000,5.419440555,5.399824942,5.242339395,5.396149584
926.000000000,5.452314413,5.416988129,5.277000976,5.413721145
926.500000000,5.481069227,5.434151317,5.311662558,5.431292705
927.000000000,5.505514619,5.451314504,5.346324139,5.448864266
927.500000000,5.525485166,5.468477692,5.380985721,5.466435826
928.000000000,5.540841466,5.485640879,5.415647302,5.484007387
928.500000000,5.551471056,5.502804066,5.450308884,5.501578947
929.000000000,5.557289164,5.519967254,5.484970466,5.519150508
929.500000000,5.558239293,5.537130441,5.519632047,5.536722068
930.000000000,5.554293629,5.554293629,5.554293629,5.554293629
930.500000000,5.545453282,5.524854956,5.508850106,5.537561196
931.000000000,5.531748345,5.495416284,5.463406584,5.520828763
931.500000000,5.513237780,5.465977612,5.417963062,5.504096331
932.000000000,5.490009122,5.436538939,5.372519539,5.487363898
932.500000000,5.462178018,5.407100267,5.327076017,5.470631465
933.000000000,5.429887588,5.377661594,5.281632494,5.453899032
933.500000000,5.393307618,5.348222922,5.236188972,5.437166600
934.000000000,5.352633592,5.318784250,5.190745450,5.420434167
934.500000000,5.308085570,5.289345577,5.145301927,5.403701734
935.000000000,5.259906905,5.259906905,5.099858405,5.386969301
935.500000000,5.208362832,5.198458532,5.054414883,5.370236869
936.000000000,5.153738913,5.137010160,5.008971360,5.353504436
936.500000000,5.096339357,5.075561788,4.963527838,5.336772003
937.000000000,5.036485234,5.014113415,4.918084315,5.320039570
937.500000000,4.974512574,4.952665043,4.872640793,5.303307138
938.000000000,4.910770387,4.891216671,4.827197271,5.286574705
938.500000000,4.845618589,4.829768298,4.781753748,5.269842272
939.000000000,4.779425875,4.768319926,4.736310226,5.253109839
939.500000000,4.712567526,4.706871554,4.690866704,5.236377407
940.000000000,4.645423181,4.645423181,4.645423181,5.219644974
940.500000000,4.578374583,4.584918492,4.601785439,5.202912541
941.000000000,4.511803305,4.524413802,4.558147696,5.186180109
941.500000000,4.446088482,4.463909112,4.514509954,5.169447676
942.000000000,4.381604559,4.403404423,4.470872211,5.152715243
942.500000000,4.318719057,4.342899733,4.427234469,5.135982810
943.000000000,4.257790391,4.282395044,4.383596726,5.119250378
943.500000000,4.199165737,4.221890354,4.339958984,5.102517945
944.000000000,4.143178971,4.161385665,4.296321241,5.085785512
944.500000000,4.090148682,4.100880975,4.252683499,5.069053079
945.000000000,4.040376285,4.040376285,4.209045756,5.052320647
945.500000000,3.994144233,4.013605490,4.165408014,5.035588214
946.000000000,3.951714346,3.986834695,4.121770271,5.018855781
946.500000000,3.913326261,3.960063899,4.078132529,5.002123348
947.000000000,3.879196028,3.933293104,4.034494786,4.985390916
947.500000000,3.849514834,3.906522308,3.990857044,4.968658483
948.000000000,3.824447887,3.879751513,3.947219301,4.951926050
948.500000000,3.804133456,3.852980718,3.903581559,4.935193617
949.000000000,3.788682077,3.826209922,3.859943816,4.918461185
949.500000000,3.778175919,3.799439127,3.816306074,4.901728752
950.000000000,3.772668332,3.772668332,3.772668332,4.884996319
950.500000000,3.772183560,3.793762290,3.811552298,4.868263886
951.000000000,3.776716643,3.814856249,3.850436265,4.851531454
951.500000000,3.786233482,3.835950207,3.889320231,4.834799021
952.000000000,3.800671091,3.857044166,3.928204198,4.818066588
952.500000000,3.819938015,3.878138124,3.967088165,4.801334156
953.000000000,3.843914933,3.899232083,4.005972131,4.784601723
953.500000000,3.872455415,3.920326041,4.044856098,4.767869290
954.000000000,3.905386851,3.941420000,4.083740065,4.751136857
954.500000000,3.942511538,3.962513958,4.122624031,4.734404425
955.000000000,3.983607917,3.983607917,4.161507998,4.717671992
955.500000000,4.028431948,4.040281891,4.200391965,4.700939559
956.000000000,4.076718631,4.096955866,4.239275931,4.684207126
956.500000000,4.128183647,4.153629841,4.278159898,4.667474694
957.000000000,4.182525109,4.210303816,4.317043865,4.650742261
957.500000000,4.239425428,4.266977791,4.355927831,4.634009828
958.000000000,4.298553267,4.323651765,4.394811798,4.617277395
958.500000000,4.359565574,4.380325740,4.433695765,4.600544963
959.000000000,4.422109689,4.436999715,4.472579731,4.583812530
959.500000000,4.485825504,4.493673690,4.511463698,4.567080097
960.000000000,4.550347664,4.550347664,4.550347664,4.550347664
960.500000000,4.615307800,4.611338355,4.597491863,4.548669409
961.000000000,4.680336771,4.672329045,4.644636061,4.546991154
961.500000000,4.745066922,4.733319736,4.691780259,4.545312898
962.000000000,4.809134306,4.794310426,4.738924458,4.543634643
962.500000000,4.872180906,4.855301117,4.786068656,4.541956387
963.000000000,4.933856794,4.916291807,4.833212854,4.540278132
963.500000000,4.993822256,4.977282498,4.880357053,4.538599876
964.000000000,5.051749836,5.038273188,4.927501251,4.536921621
964.500000000,5.107326310,5.099263879,4.974645449,4.535243365
965.000000000,5.160254569,5.160254569,5.021789648,4.533565110
965.500000000,5.210255396,5.193552275,5.068933846,4.531886854
966.000000000,5.257069130,5.226849982,5.116078045,4.530208599
966.500000000,5.300457215,5.260147688,5.163222243,4.528530343
967.000000000,5.340203601,5.293445394,5.210366441,4.526852088
967.500000000,5.376116021,5.326743100,5.257510640,4.525173832
968.000000000,5.408027106,5.360040806,5.304654838,4.523495577
968.500000000,5.435795350,5.393338513,5.351799036,4.521817321
969.000000000,5.459305916,5.426636219,5.398943235,4.520139066
969.500000000,5.478471266,5.459933925,5.446087433,4.518460810
970.000000000,5.493231631,5.493231631,5.493231631,4.516782555
970.500000000,5.503555305,5.484441477,5.468908468,4.515104299
971.000000000,5.509438761,5.475651322,5.444585305,4.513426044
971.500000000,5.510906594,5.466861168,5.420262142,4.511747788
972.000000000,5.508011292,5.458071013,5.395938979,4.510069533
972.500000000,5.500832831,5.449280859,5.371615816,4.508391277
973.000000000,5.489478097,5.440490704,5.347292652,4.506713022
973.500000000,5.474080149,5.431700549,5.322969489,4.505034766
974.000000000,5.454797312,5.422910395,5.298646326,4.503356511
974.500000000,5.431812115,5.414120240,5.274323163,4.501678255
975.000000000,5.405330086,5.405330086,5.250000000,4.500000000
975.500000000,5.375578395,5.365473914,5.225676837,4.498321745
976.000000000,5.342804373,5.325617742,5.201353674,4.496643489
976.500000000,5.307273897,5.285761571,5.177030511,4.494965234
977.000000000,5.269269671,5.245905399,5.152707348,4.493286978
977.500000000,5.229089393,5.206049227,5.128384184,4.491608723
978.000000000,5.187043841,5.166193056,5.104061021,4.489930467
978.500000000,5.143454870,5.126336884,5.079737858,4.488252212
979.000000000,5.098653344,5.086480712,5.055414695,4.486573956
979.500000000,5.052977017,5.046624541,5.031091532,4.484895701
980.000000000,5.006768369,5.006768369,5.006768369,4.483217445
980.500000000,4.960372413,4.965066075,4.978912567,4.481539190
981.000000000,4.914134491,4.923363781,4.951056765,4.479860934
981.500000000,4.868398067,4.881661487,4.923200964,4.478182679
982.000000000,4.823502536,4.839959194,4.895345162,4.476504423
982.500000000,4.779781054,4.798256900,4.867489360,4.474826168
983.000000000,4.737558418,4.756554606,4.839633559,4.473147912
983.500000000,4.697148985,4.714852312,4.811777757,4.471469657
984.000000000,4.658854676,4.673150018,4.783921955,4.469791401
984.500000000,4.622963042,4.631447725,4.756066154,4.468113146
985.000000000,4.589745431,4.589745431,4.728210352,4.466434890
985.500000000,4.559455252,4.575736121,4.700354551,4.464756635
986.000000000,4.532326358,4.561726812,4.672498749,4.463078379
986.500000000,4.508571544,4.547717502,4.644642947,4.461400124
987.000000000,4.488381187,4.533708193,4.616787146,4.459721868
987.500000000,4.471922019,4.519698883,4.588931344,4.458043613
988.000000000,4.459336052,4.505689574,4.561075542,4.456365357
988.500000000,4.450739661,4.491680264,4.533219741,4.454687102
989.000000000,4.446222822,4.477670955,4.505363939,4.453008846
989.500000000,4.445848522,4.463661645,4.477508137,4.451330591
990.000000000,4.449652336,4.449652336,4.449652336,4.449652336
990.500000000,4.457642173,4.475260293,4.488536302,4.457919903
991.000000000,4.469798207,4.500868251,4.527420269,4.466187470
991.500000000,4.486072963,4.526476208,4.566304235,4.474455037
992.000000000,4.506391600,4.552084166,4.605188202,4.482722605
992.500000000,4.530652348,4.577692124,4.644072169,4.490990172
993.000000000,4.558727123,4.603300081,4.682956135,4.499257739
993.500000000,4.590462306,4.628908039,4.721840102,4.507525306
994.000000000,4.625679684,4.654515996,4.760724069,4.515792874
994.500000000,4.664177542,4.680123954,4.799608035,4.524060441
995.000000000,4.705731912,4.705731912,4.838492002,4.532328008
995.500000000,4.750097951,4.757891887,4.877375969,4.540595575
996.000000000,4.797011464,4.810051863,4.916259935,4.548863143
996.500000000,4.846190538,4.862211839,4.955143902,4.557130710
997.000000000,4.897337299,4.914371814,4.994027869,4.565398277
997.500000000,4.950139761,4.966531790,5.032911835,4.573665844
998.000000000,5.004273776,5.018691766,5.071795802,4.581933412
998.500000000,5.059405054,5.070851741,5.110679769,4.590200979
999.000000000,5.115191252,5.123011717,5.149563735,4.598468546
999.500000000,5.171284118,5.175171693,5.188447702,4.606736114
1000.000000000,5.227331668,5.227331668,5.227331668,4.615003681
1000.500000000,5.282980402,5.275560873,5.258693926,4.623271248
1001.000000000,5.337877516,5.323790078,5.290056184,4.631538815
1001.500000000,5.391673126,5.372019282,5.321418441,4.639806383
1002.000000000,5.444022472,5.420248487,5.352780699,4.648073950
1002.500000000,5.494588091,5.468477692,5.384142956,4.656341517
1003.000000000,5.543041953,5.516706896,5.415505214,4.664609084
1003.500000000,5.589067539,5.564936101,5.446867471,4.672876652
1004.000000000,5.632361848,5.613165305,5.478229729,4.681144219
1004.500000000,5.672637329,5.661394510,5.509591986,4.689411786
1005.000000000,5.709623715,5.709623715,5.540954244,4.697679353
1005.500000000,5.743069756,5.724119025,5.572316501,4.705946921
1006.000000000,5.772744836,5.738614335,5.603678759,4.714214488
1006.500000000,5.798440463,5.753109646,5.635041016,4.722482055
1007.000000000,5.819971628,5.767604956,5.666403274,4.730749622
1007.500000000,5.837178018,5.782100267,5.697765531,4.739017190
1008.000000000,5.849925082,5.796595577,5.729127789,4.747284757
1008.500000000,5.858104935,5.811090888,5.760490046,4.755552324
1009.000000000,5.861637102,5.825586198,5.791852304,4.763819891
1009.500000000,5.860469096,5.840081508,5.823214561,4.772087459
1010.000000000,5.854576819,5.854576819,5.854576819,4.780355026
1010.500000000,5.843964796,5.824194464,5.809133296,4.788622593
1011.000000000,5.828666229,5.793812108,5.763689774,4.796890161
1011.500000000,5.808742874,5.763429753,5.718246252,4.805157728
1012.000000000,5.784284746,5.733047398,5.672802729,4.813425295
1012.500000000,5.755409649,5.702665043,5.627359207,4.821692862
1013.000000000,5.722262534,5.672282688,5.581915685,4.829960430
1013.500000000,5.685014689,5.641900333,5.536472162,4.838227997
1014.000000000,5.643862772,5.611517977,5.491028640,4.846495564
1014.500000000,5.599027678,5.581135622,5.445585117,4.854763131
1015.000000000,5.550753267,5.550753267,5.400141595,4.863030699
1015.500000000,5.499304941,5.490248577,5.354698073,4.871298266
1016.000000000,5.444968093,5.429743888,5.309254550,4.879565833
1016.500000000,5.388046429,5.369239198,5.263811028,4.887833400
1017.000000000,5.328860180,5.308734509,5.218367506,4.896100968
1017.500000000,5.267744205,5.248229819,5.172923983,4.904368535
1018.000000000,5.205046011,5.187725130,5.127480461,4.912636102
1018.500000000,5.141123683,5.127220440,5.082036938,4.920903669
1019.000000000,5.076343759,5.066715750,5.036593416,4.929171237
1019.500000000,5.011079040,5.006211061,4.991149894,4.937438804
1020.000000000,4.945706371,4.945706371,4.945706371,4.945706371
1020.500000000,4.880604386,4.887869559,4.905367953,4.963277932
1021.000000000,4.816151243,4.830032746,4.865029534,4.980849492
1021.500000000,4.752722362,4.772195934,4.824691116,4.998421053
1022.000000000,4.690688176,4.714359121,4.784352698,5.015992613
1022.500000000,4.630411909,4.656522308,4.744014279,5.033564174
1023.000000000,4.572247399,4.598685496,4.703675861,5.051135734
1023.500000000,4.516536973,4.540848683,4.663337442,5.068707295
1024.000000000,4.463609393,4.483011871,4.622999024,5.086278855
1024.500000000,4.413777883,4.425175058,4.582660605,5.103850416
1025.000000000,4.367338246,4.367338246,4.542322187,5.121421976
1025.500000000,4.324567086,4.344498221,4.501983768,5.138993537
1026.000000000,4.285720153,4.321658197,4.461645350,5.156565097
1026.500000000,4.251030799,4.298818173,4.421306932,5.174136657
1027.000000000,4.220708585,4.275978148,4.380968513,5.191708218
1027.500000000,4.194938015,4.253138124,4.340630095,5.209279778
1028.000000000,4.173877439,4.230298100,4.300291676,5.226851339
1028.500000000,4.157658098,4.207458075,4.259953258,5.244422899
1029.000000000,4.146383341,4.184618051,4.219614839,5.261994460
1029.500000000,4.140128012,4.161778027,4.179276421,5.279566020
1030.000000000,4.138938002,4.138938002,4.138938002,5.297137581
1030.500000000,4.142829983,4.164545960,4.182237327,5.314709141
1031.000000000,4.151791315,4.190153918,4.225536651,5.332280702
1031.500000000,4.165780130,4.215761875,4.268835975,5.349852262
1032.000000000,4.184725597,4.241369833,4.312135299,5.367423823
1032.500000000,4.208528353,4.266977791,4.355434623,5.384995383
1033.000000000,4.237061119,4.292585748,4.398733947,5.402566944
1033.500000000,4.270169473,4.318193706,4.442033271,5.420138504
1034.000000000,4.307672792,4.343801663,4.485332595,5.437710065
1034.500000000,4.349365352,4.369409621,4.528631919,5.455281625
1035.000000000,4.395017579,4.395017579,4.571931243,5.472853186
1035.500000000,4.444377442,4.456008269,4.615230567,5.490424746
1036.000000000,4.497171983,4.516998960,4.658529891,5.507996307
1036.500000000,4.553108975,4.577989650,4.701829215,5.525567867
1037.000000000,4.611878686,4.638980340,4.745128539,5.543139428
1037.500000000,4.673155757,4.699971031,4.788427863,5.560710988
1038.000000000,4.736601174,4.760961721,4.831727187,5.578282549
1038.500000000,4.801864310,4.821952412,4.875026511,5.595854109
1039.000000000,4.868585048,4.882943102,4.918325835,5.613425669
1039.500000000,4.936395952,4.943933793,4.961625159,5.630997230
1040.000000000,5.004924483,5.004924483,5.004924483,5.648568790
1040.500000000,5.073795243,5.069288207,5.054678259,5.666140351
1041.000000000,5.142632233,5.133651930,5.104432035,5.683711911
1041.500000000,5.211061114,5.198015653,5.154185811,5.701283472
1042.000000000,5.278711453,5.262379377,5.203939587,5.718855032
1042.500000000,5.345218946,5.326743100,5.253693362,5.736426593
1043.000000000,5.410227593,5.391106824,5.303447138,5.753998153
1043.500000000,5.473391834,5.455470547,5.353200914,5.771569714
1044.000000000,5.534378600,5.519834270,5.402954690,5.789141274
1044.500000000,5.592869302,5.584197994,5.452708466,5.806712835
1045.000000000,5.648561717,5.648561717,5.502462242,5.824284395
1045.500000000,5.701171779,5.683705545,5.552216017,5.841855956
1046.000000000,5.750435251,5.718849374,5.601969793,5.859427516
1046.500000000,5.796109277,5.753993202,5.651723569,5.876999077
1047.000000000,5.837973798,5.789137030,5.701477345,5.894570637
1047.500000000,5.875832831,5.824280859,5.751231121,5.912142198
1048.000000000,5.909515591,5.859424687,5.800984897,5.929713758
1048.500000000,5.938877466,5.894568515,5.850738672,5.947285319
1049.000000000,5.963800822,5.929712343,5.900492448,5.964856879
1049.500000000,5.984195641,5.964856172,5.950246224,5.982428440
1050.000000000,6.000000000,6.000000000,6.000000000,6.000000000
1050.500000000,6.011180359,5.991209845,5.974753776,5.992571560
1051.000000000,6.017731689,5.982419691,5.949507552,5.985143121
1051.500000000,6.019677414,5.973629536,5.924261328,5.977714681
1052.000000000,6.017069183,5.964839382,5.899015103,5.970286242
1052.500000000,6.009986468,5.956049227,5.873768879,5.962857802
1053.000000000,5.998535989,5.947259073,5.848522655,5.955429363
1053.500000000,5.982850970,5.938468918,5.823276431,5.948000923
1054.000000000,5.963090241,5.929678764,5.798030207,5.940572484
1054.500000000,5.939437169,5.920888609,5.772783983,5.933144044
1055.000000000,5.912098455,5.912098455,5.747537758,5.925715605
1055.500000000,5.881302771,5.870396161,5.722291534,5.918287165
1056.000000000,5.847299279,5.828693867,5.697045310,5.910858726
1056.500000000,5.810356013,5.786991573,5.671799086,5.903430286
1057.000000000,5.770758156,5.745289279,5.646552862,5.896001847
1057.500000000,5.728806203,5.703586986,5.621306638,5.888573407
1058.000000000,5.684814038,5.661884692,5.596060413,5.881144968
1058.500000000,5.639106931,5.620182398,5.570814189,5.873716528
1059.000000000,5.592019464,5.578480104,5.545567965,5.866288089
1059.500000000,5.543893400,5.536777810,5.520321741,5.858859649
1060.000000000,5.495075517,5.495075517,5.495075517,5.851431210
1060.500000000,5.445915404,5.450000190,5.463374841,5.844002770
1061.000000000,5.396763255,5.404924863,5.431674165,5.836574331
1061.500000000,5.347967645,5.359849537,5.399973489,5.829145891
1062.000000000,5.299873335,5.314774210,5.368272813,5.821717451
1062.500000000,5.252819094,5.269698883,5.336572137,5.814289012
1063.000000000,5.207135565,5.224623556,5.304871461,5.806860572
1063.500000000,5.163143178,5.179548230,5.273170785,5.799432133
1064.000000000,5.121150138,5.134472903,5.241470109,5.792003693
1064.500000000,5.081450486,5.089397576,5.209769433,5.784575254
1065.000000000,5.044322250,5.044322250,5.178068757,5.777146814
1065.500000000,5.010025700,5.025996224,5.146368081,5.769718375
1066.000000000,4.978801716,5.007670199,5.114667405,5.762289935
1066.500000000,4.950870280,4.989344174,5.082966729,5.754861496
1067.000000000,4.926429094,4.971018149,5.051266053,5.747433056
1067.500000000,4.905652348,4.952692124,5.019565377,5.740004617
1068.000000000,4.888689629,4.934366098,4.987864701,5.732576177
1068.500000000,4.875664989,4.916040073,4.956164025,5.725147738
1069.000000000,4.866676174,4.897714048,4.924463349,5.717719298
1069.500000000,4.861794016,4.879388023,4.892762673,5.710290859
1070.000000000,4.861061998,4.861061998,4.861061998,5.702862419
1070.500000000,4.864495987,4.882155956,4.895723579,5.695433980
1071.000000000,4.872084148,4.903249915,4.930385161,5.688005540
1071.500000000,4.883787022,4.924343873,4.965046742,5.680577101
1072.000000000,4.899537787,4.945437832,4.999708324,5.673148661
1072.500000000,4.919242686,4.966531790,5.034369905,5.665720222
1073.000000000,4.942781629,4.987625749,5.069031487,5.658291782
1073.500000000,4.970008954,5.008719707,5.103693068,5.650863343
1074.000000000,5.000754355,5.029813666,5.138354650,5.643434903
1074.500000000,5.034823965,5.050907624,5.173016232,5.636006463
1075.000000000,5.072001583,5.072001583,5.207677813,5.628578024
1075.500000000,5.112050044,5.120230787,5.242339395,5.621149584
1076.000000000,5.154712728,5.168459992,5.277000976,5.613721145
1076.500000000,5.199715180,5.216689196,5.311662558,5.606292705
1077.000000000,5.246766851,5.264918401,5.346324139,5.598864266
1077.500000000,5.295562942,5.313147606,5.380985721,5.591435826
1078.000000000,5.345786333,5.361376810,5.415647302,5.584007387
1078.500000000,5.397109592,5.409606015,5.450308884,5.576578947
1079.000000000,5.449197060,5.457835220,5.484970466,5.569150508
1079.500000000,5.501706971,5.506064424,5.519632047,5.561722068
1080.000000000,5.554293629,5.554293629,5.554293629,5.554293629
1080.500000000,5.606609603,5.599854956,5.583850106,5.537561196
1081.000000000,5.658307939,5.645416284,5.613406584,5.520828763
1081.500000000,5.709044362,5.690977612,5.642963062,5.504096331
1082.000000000,5.758479480,5.736538939,5.672519539,5.487363898
1082.500000000,5.806280943,5.782100267,5.702076017,5.470631465
1083.000000000,5.852125570,5.827661594,5.731632494,5.453899032
1083.500000000,5.895701418,5.873222922,5.761188972,5.437166600
1084.000000000,5.936709786,5.918784250,5.790745450,5.420434167
1084.500000000,5.974867132,5.964345577,5.820301927,5.403701734
1085.000000000,6.009906905,6.009906905,5.849858405,5.386969301
1085.500000000,6.041581270,6.023458532,5.879414883,5.370236869
1086.000000000,6.069662720,6.037010160,5.908971360,5.353504436
1086.500000000,6.093945557,6.050561788,5.938527838,5.336772003
1087.000000000,6.114247252,6.064113415,5.968084315,5.320039570
1087.500000000,6.130409649,6.077665043,5.997640793,5.303307138
1088.000000000,6.142300028,6.091216671,6.027197271,5.286574705
1088.500000000,6.149812006,6.104768298,6.056753748,5.269842272
1089.000000000,6.152866282,6.118319926,6.086310226,5.253109839
1089.500000000,6.151411204,6.131871554,6.115866704,5.236377407
1090.000000000,6.145423181,6.145423181,6.145423181,5.219644974
1090.500000000,6.134906905,6.115984509,6.101785439,5.202912541
1091.000000000,6.119895409,6.086545836,6.058147696,5.186180109
1091.500000000,6.100449946,6.057107164,6.014509954,5.169447676
1092.000000000,6.076659692,6.027668492,5.970872211,5.152715243
1092.500000000,6.048641281,5.998229819,5.927234469,5.135982810
1093.000000000,6.016538159,5.968791147,5.883596726,5.119250378
1093.500000000,5.980519784,5.939352474,5.839958984,5.102517945
1094.000000000,5.940780656,5.909913802,5.796321241,5.085785512
1094.500000000,5.897539193,5.880475130,5.752683499,5.069053079
1095.000000000,5.851036457,5.851036457,5.709045756,5.052320647
1095.500000000,5.801534744,5.793199645,5.665408014,5.035588214
1096.000000000,5.749316031,5.735362832,5.621770271,5.018855781
1096.500000000,5.694680308,5.677526019,5.578132529,5.002123348
1097.000000000,5.637943796,5.619689207,5.534494786,4.985390916
1097.500000000,5.579437058,5.561852394,5.490857044,4.968658483
1098.000000000,5.519503020,5.504015582,5.447219301,4.951926050
1098.500000000,5.458494919,5.446178769,5.403581559,4.935193617
1099.000000000,5.396774181,5.388341957,5.359943816,4.918461185
1099.500000000,5.334708241,5.330505144,5.316306074,4.901728752
1100.000000000,5.272668332,5.272668332,5.272668332,4.884996319
1100.500000000,5.211027239,5.218762290,5.236552298,4.868263886
1101.000000000,5.150157050,5.164856249,5.200436265,4.851531454
1101.500000000,5.090426900,5.110950207,5.164320231,4.834799021
1102.000000000,5.032200732,5.057044166,5.128204198,4.818066588
1102.500000000,4.975835090,5.003138124,5.092088165,4.801334156
1103.000000000,4.921676951,4.949232083,5.055972131,4.784601723
1103.500000000,4.870061614,4.895326041,5.019856098,4.767869290
1104.000000000,4.821310657,4.841420000,4.983740065,4.751136857
1104.500000000,4.775729976,4.787513958,4.947624031,4.734404425
1105.000000000,4.733607917,4.733607917,4.911507998,4.717671992
1105.500000000,4.695213510,4.715281891,4.875391965,4.700939559
1106.000000000,4.660794825,4.696955866,4.839275931,4.684207126
1106.500000000,4.630577447,4.678629841,4.803159898,4.667474694
1107.000000000,4.604763091,4.660303816,4.767043865,4.650742261
1107.500000000,4.583528353,4.641977791,4.730927831,4.634009828
1108.000000000,4.567023625,4.623651765,4.694811798,4.617277395
1108.500000000,4.555372156,4.605325740,4.658695765,4.600544963
1109.000000000,4.548669283,4.586999715,4.622579731,4.583812530
1109.500000000,4.546981826,4.568673690,4.586463698,4.567080097
1110.000000000,4.550347664,4.550347664,4.550347664,4.550347664
1110.500000000,4.558775477,4.580272338,4.597491863,4.573669409
1111.000000000,4.572244667,4.610197011,4.644636061,4.596991154
1111.500000000,4.590705458,4.640121684,4.691780259,4.620312898
1112.000000000,4.614079173,4.670046358,4.738924458,4.643634643
1112.500000000,4.642258682,4.699971031,4.786068656,4.666956387
1113.000000000,4.675109026,4.729895704,4.833212854,4.690278132
1113.500000000,4.712468209,4.759820378,4.880357053,4.713599876
1114.000000000,4.754148151,4.789745051,4.927501251,4.736921621
1114.500000000,4.799935800,4.819669724,4.974645449,4.760243365
1115.000000000,4.849594397,4.849594397,5.021789648,4.783565110
1115.500000000,4.902864885,4.913958121,5.068933846,4.806886854
1116.000000000,4.959467445,4.978321844,5.116078045,4.830208599
1116.500000000,5.019103168,5.042685568,5.163222243,4.853530343
1117.000000000,5.081455833,5.107049291,5.210366441,4.876852088
1117.500000000,5.146193797,5.171413014,5.257510640,4.900173832
1118.000000000,5.212971973,5.235776738,5.304654838,4.923495577
1118.500000000,5.281433887,5.300140461,5.351799036,4.946817321
1119.000000000,5.351213812,5.364504184,5.398943235,4.970139066
1119.500000000,5.421938944,5.428867908,5.446087433,4.993460810
1120.000000000,5.493231631,5.493231631,5.493231631,5.016782555
1120.500000000,5.564711627,5.559441477,5.543908468,5.040104299
1121.000000000,5.635998354,5.625651322,5.594585305,5.063426044
1121.500000000,5.706713176,5.691861168,5.645262142,5.086747788
1122.000000000,5.776481650,5.758071013,5.695938979,5.110069533
1122.500000000,5.844935755,5.824280859,5.746615816,5.133391277
1123.000000000,5.911716079,5.890490704,5.797292652,5.156713022
1123.500000000,5.976473950,5.956700549,5.847969489,5.180034766
1124.000000000,6.038873505,6.022910395,5.898646326,5.203356511
1124.500000000,6.098593677,6.089120240,5.949323163,5.226678255
1125.000000000,6.155330086,6.155330086,6.000000000,5.250000000
1125.500000000,6.208796833,6.190473914,6.050676837,5.273321745
1126.000000000,6.258728180,6.225617742,6.101353674,5.296643489
1126.500000000,6.304880097,6.260761571,6.152030511,5.319965234
1127.000000000,6.347031689,6.295905399,6.202707348,5.343286978
1127.500000000,6.384986468,6.331049227,6.253384184,5.366608723
1128.000000000,6.418573483,6.366193056,6.304061021,5.389930467
1128.500000000,6.447648287,6.401336884,6.354737858,5.413252212
1129.000000000,6.472093750,6.436480712,6.405414695,5.436573956
1129.500000000,6.491820695,6.471624541,6.456091532,5.459895701
1130.000000000,6.506768369,6.506768369,6.506768369,5.483217445
1130.500000000,6.516904735,6.496132092,6.478912567,5.506539190
1131.000000000,6.522226595,6.485495816,6.451056765,5.529860934
1131.500000000,6.522759530,6.474859539,6.423200964,5.553182679
1132.000000000,6.518557669,6.464223262,6.395345162,5.576504423
1132.500000000,6.509703278,6.453586986,6.367489360,5.599826168
1133.000000000,6.496306185,6.442950709,6.339633559,5.623147912
1133.500000000,6.478503032,6.432314432,6.311777757,5.646469657
1134.000000000,6.456456361,6.421678156,6.283921955,5.669791401
1134.500000000,6.430353553,6.411041879,6.256066154,5.693113146
1135.000000000,6.400405603,6.400405603,6.228210352,5.716434890
1135.500000000,6.366845762,6.355330276,6.200354551,5.739756635
1136.000000000,6.329928043,6.310254949,6.172498749,5.763078379
1136.500000000,6.289925591,6.265179622,6.144642947,5.786400124
1137.000000000,6.247128955,6.220104296,6.116787146,5.809721868
1137.500000000,6.201844243,6.175028969,6.088931344,5.833043613
1138.000000000,6.154391185,6.129953642,6.061075542,5.856365357
1138.500000000,6.105101124,6.084878316,6.033219741,5.879687102
1139.000000000,6.054314926,6.039802989,6.005363939,5.903008846
1139.500000000,6.002380844,5.994727662,5.977508137,5.926330591
1140.000000000,5.949652336,5.949652336,5.949652336,5.949652336
1140.500000000,5.896485852,5.900260293,5.913536302,5.957919903
1141.000000000,5.843238613,5.850868251,5.877420269,5.966187470
1141.500000000,5.790266380,5.801476208,5.841304235,5.974455037
1142.000000000,5.737921242,5.752084166,5.805188202,5.982722605
1142.500000000,5.686549423,5.702692124,5.769072169,5.990990172
1143.000000000,5.636489141,5.653300081,5.732956135,5.999257739
1143.500000000,5.588068506,5.603908039,5.696840102,6.007525306
1144.000000000,5.541603490,5.554515996,5.660724069,6.015792874
1144.500000000,5.497395980,5.505123954,5.624608035,6.024060441
1145.000000000,5.455731912,5.455731912,5.588492002,6.032328008
1145.500000000,5.416879513,5.432891887,5.552375969,6.040595575
1146.000000000,5.381087658,5.410051863,5.516259935,6.048863143
1146.500000000,5.348584339,5.387211839,5.480143902,6.057130710
1147.000000000,5.319575281,5.364371814,5.444027869,6.065398277
1147.500000000,5.294242686,5.341531790,5.407911835,6.073665844
1148.000000000,5.272744135,5.318691766,5.371795802,6.081933412
1148.500000000,5.255211637,5.295851741,5.335679769,6.090200979
